,train-auc-mean,train-auc-std,train-aucpr-mean,train-aucpr-std,test-auc-mean,test-auc-std,test-aucpr-mean,test-aucpr-std
180,1.0,0.0,1.0,0.0,0.9479504000000001,0.004192208515806424,0.9569697999999999,0.0035311457290800354
181,1.0,0.0,1.0,0.0,0.9479588,0.004220826194005158,0.9569894999999999,0.0035453084844622473
182,1.0,0.0,1.0,0.0,0.9479593,0.004231313036162669,0.9569780000000001,0.003554223346949354
183,1.0,0.0,1.0,0.0,0.9479565000000001,0.004161653811887774,0.9569763,0.0035186944183887275
184,1.0,0.0,1.0,0.0,0.9479777,0.0041535452579693904,0.9569751999999999,0.003492508806001793
185,1.0,0.0,1.0,0.0,0.9480378,0.004166602064032518,0.9570190999999999,0.003503484050199188
186,1.0,0.0,1.0,0.0,0.9480267,0.004160313402858012,0.9570357999999999,0.0035224221439231255
187,1.0,0.0,1.0,0.0,0.9479988,0.004174595592389762,0.9570202999999999,0.0035357753336432564
188,1.0,0.0,1.0,0.0,0.9480280000000001,0.0041492238310315436,0.9570471999999999,0.0035187781345234035
189,1.0,0.0,1.0,0.0,0.9480341000000001,0.004167260741782303,0.9570524,0.0035611674827224636
190,1.0,0.0,1.0,0.0,0.9480217,0.004179641301595154,0.9570523,0.0035624675451153267
191,1.0,0.0,1.0,0.0,0.948038,0.004207424437824176,0.9570633000000001,0.003588697397385301
192,1.0,0.0,1.0,0.0,0.9480789,0.004175369120209603,0.9571035,0.003569811234505264
193,1.0,0.0,1.0,0.0,0.9481067000000001,0.004199095665735672,0.9571377,0.0035879807705727707
194,1.0,0.0,1.0,0.0,0.9480625,0.0042078228634294754,0.9571023999999999,0.0035983628277315256
195,1.0,0.0,1.0,0.0,0.9480392,0.004235379175469433,0.9570689,0.0036128964128521544
196,1.0,0.0,1.0,0.0,0.9480774000000001,0.00418460161066738,0.9571145999999999,0.0035664240129294864
197,1.0,0.0,1.0,0.0,0.9480997,0.004198093258849785,0.9571251999999999,0.0035741862794208337
198,1.0,0.0,1.0,0.0,0.9481291000000001,0.004203922226920958,0.9571487,0.0035606144708462874
199,1.0,0.0,1.0,0.0,0.9481223,0.004206150069838223,0.9571357,0.0035769771889124623
200,1.0,0.0,1.0,0.0,0.9481179000000001,0.004170986608705441,0.9571512,0.003558546495410723
201,1.0,0.0,1.0,0.0,0.948095,0.004142488961964779,0.9571244,0.003531621078201892
202,1.0,0.0,1.0,0.0,0.9481643,0.004095826169407079,0.957177,0.003502910903805591
203,1.0,0.0,1.0,0.0,0.9481772999999999,0.004115096719397971,0.9571903,0.0035263404841279814
204,1.0,0.0,1.0,0.0,0.9482075000000002,0.004137817087547479,0.9572233000000001,0.0035474503252336054
205,1.0,0.0,1.0,0.0,0.9482402000000001,0.004110263903936098,0.9572436000000002,0.0034993193681057363
206,1.0,0.0,1.0,0.0,0.9482592999999999,0.0041469143721567115,0.9572562000000001,0.003518385078413121
207,1.0,0.0,1.0,0.0,0.9482909999999999,0.004123490414685123,0.9572828999999998,0.003502086333887273
208,1.0,0.0,1.0,0.0,0.9483121000000001,0.004126106407983208,0.9572894999999999,0.0034913681344137734
209,1.0,0.0,1.0,0.0,0.9483613,0.004133170454989717,0.9573316000000001,0.0034822467230223677
210,1.0,0.0,1.0,0.0,0.9483459999999999,0.0041476742157503105,0.9573457,0.003493024650643035
211,1.0,0.0,1.0,0.0,0.9483588000000001,0.004109831865174051,0.9573465999999999,0.0034725375505529213
212,1.0,0.0,1.0,0.0,0.9483971999999999,0.004125884554856097,0.9573797000000001,0.0034743731247521307
213,1.0,0.0,1.0,0.0,0.9483948999999999,0.004089140409670498,0.9573731000000001,0.003456341547069673
214,1.0,0.0,1.0,0.0,0.9484261,0.004095488724193971,0.9573948,0.003451371113050579
215,1.0,0.0,1.0,0.0,0.948459,0.004103073482159444,0.9574217,0.0034468882793035308
216,1.0,0.0,1.0,0.0,0.948485,0.004063128745191311,0.9574389,0.0034122036999569547
217,1.0,0.0,1.0,0.0,0.9484774999999999,0.004030229602640531,0.9574554000000001,0.0033861192005007535
